user_id,meal_id
101476,1453
104049,1951
101245,1065
103929,1540
100166,1355
102624,1863
100915,1000
111984,1226
105937,1976
106025,1769
105922,1600
103157,1293
110332,1112
104056,1749
103407,1557
102335,1775
111639,1050
101410,1031
100589,1454
106318,1238
102987,1875
109033,1195
102315,1303
103582,1577
107374,1670
106655,1255
107680,1645
109743,1059
111716,1722
102122,1677
105353,1849
110588,1925
101173,1230
104350,1112
105075,1097
104894,1675
105341,1983
103693,1478
110224,1107
106823,1475
102574,1681
106895,1526
106842,1488
100437,1829
110004,1995
105637,1108
108056,1928
108749,1501
106391,1174
102104,1793
105986,1282
101508,1507
109021,1598
107139,1596
102663,1979
101519,1864
108294,1965
110579,1860
108355,1512
104941,1628
110150,1711
110022,1205
102539,1312
105549,1274
106221,1636
101755,1161
101581,1480
105843,1771
104830,1842
102931,1454
109704,1302
105706,1387
108346,1111
106194,1242
103114,1827
110258,1764
105441,1050
106707,1690
100465,1713
106408,1372
101071,1245
104962,1439
110736,1645
108494,1700
104611,1739
106513,1778
105885,1516
105760,1843
111657,1662
105037,1039
109404,1434
104053,1615
109899,1382
110891,1870
100544,1989
111866,1966
103050,1753
102170,1734
104096,1120
108600,1139
103881,1739
102957,1048
103743,1924
111841,1554
103506,1711
108605,1975
109778,1336
102009,1402
111879,1683
108761,1315
109876,1524
103766,1258
102312,1644
107805,1556
107689,1557
100564,1147
100242,1478
102139,1764
104122,1099
101802,1081
106729,1324
110367,1211
108173,1890
109082,1807
100426,1554
111237,1094
103972,1632
104008,1781
100358,1578
102755,1540
101777,1161
100315,1723
100755,1580
106639,1557
101793,1019
108101,1397
108343,1452
104791,1406
110894,1436
110204,1653
101342,1523
107693,1855
105388,1058
107825,1438
102415,1213
110953,1696
109563,1858
106909,1935
108958,1642
105769,1247
104073,1373
104058,1903
102763,1766
104947,1513
101717,1812
106178,1185
111404,1843
100443,1097
106463,1147
111167,1521
105762,1632
111205,1719
102897,1891
110844,1746
106621,1056
111053,1998
102762,1413
111715,1739
106151,1204
110736,1320
105313,1607
103012,1336
108444,1290
104480,1043
100524,1076
108630,1583
103045,1235
109949,1044
101596,1888
104385,1823
104153,1296
110019,1308
101454,1278
111459,1443
103131,1929
101452,1619
109782,1857
105357,1046
107118,1843
104326,1110
111047,1412
102013,1528
107449,1788
106145,1008
100956,1087
100726,1352
109693,1295
103980,1649
110047,1321
105657,1424
110244,1046
101626,1390
105279,1727
102682,1287
100159,1839
103343,1794
100338,1265
107287,1631
102160,1206
108046,1081
107901,1399
110978,1608
105579,1379
110439,1159
103155,1216
107671,1680
105980,1201
110303,1611
107545,1629
105124,1996
107383,1794
102642,1665
109565,1897
104151,1786
105106,1820
101114,1275
107240,1730
111412,1022
109440,1802
111346,1507
103636,1638
105117,1031
106573,1551
101501,1991
108016,1988
111105,1880
106102,1966
104275,1352
107682,1063
101461,1613
109629,1238
108175,1426
104592,1057
110029,1778
103792,1592
106262,1057
107068,1078
103790,1676
101096,1697
109477,1056
111030,1755
101812,1364
101142,1741
102293,1424
106045,1780
109802,1522
104172,1193
107482,1404
102833,1096
108503,1386
101114,1433
100293,1709
109829,1177
102427,1368
109509,1453
103601,1404
107073,1865
106773,1861
110952,1410
103574,1857
110335,1872
100364,1755
102075,1805
104154,1311
107104,1625
105232,1609
101530,1071
103642,1114
103985,1088
100792,1863
101742,1841
111182,1111
108010,1827
107205,1096
110235,1984
100717,1610
101606,1712
109795,1549
101022,1704
108230,1405
109080,1993
105358,1627
107448,1262
106478,1683
107641,1234
105735,1576
100757,1354
107254,1833
105305,1956
109116,1642
107640,1988
110188,1920
111473,1514
101657,1396
106832,1341
109080,1647
101912,1418
104160,1112
106228,1272
100494,1193
100137,1182
105901,1115
103304,1347
105373,1129
106463,1661
108600,1363
102228,1660
110697,1725
102531,1028
109868,1346
100444,1865
103988,1180
100850,1462
100212,1732
100983,1375
104761,1010
111813,1545
110719,1000
111557,1524
105631,1132
100159,1367
109612,1173
108858,1628
102498,1712
107944,1264
105016,1762
100445,1849
102877,1442
102547,1423
105437,1905
109077,1626
111956,1847
106468,1106
102209,1816
110804,1846
106729,1899
107789,1397
101667,1255
108623,1500
105948,1064
100903,1413
101910,1414
103551,1458
105222,1051
111616,1330
109209,1520
111492,1178
101992,1239
108864,1497
101465,1343
101273,1524
103661,1412
105967,1580
110325,1134
107016,1076
111743,1507
104832,1504
101902,1757
102181,1354
104198,1651
101414,1416
105671,1336
105226,1691
106111,1697
103382,1841
106131,1812
101091,1597
105837,1603
108627,1745
104494,1933
109597,1631
108390,1098
108434,1305
106094,1801
104834,1203
103108,1477
105692,1967
110661,1186
102089,1008
111894,1658
107396,1214
105571,1080
109434,1594
100147,1022
111449,1810
103777,1716
107281,1451
111286,1095
102777,1283
102082,1579
103579,1589
108118,1396
106532,1869
102853,1938
105293,1344
110567,1115
111180,1290
110108,1882
103680,1038
109801,1422
104465,1541
110180,1325
105639,1405
109062,1438
105936,1291
101657,1730
104069,1993
111055,1064
102530,1433
102844,1930
101682,1390
110338,1521
103198,1792
108119,1014
111072,1735
111346,1318
102995,1791
105498,1552
107758,1082
107459,1895
103200,1955
103209,1667
108670,1476
103665,1248
103679,1616
100503,1814
105895,1848
107693,1664
101358,1954
110102,1738
101015,1850
107274,1937
109057,1378
104315,1556
110126,1993
106604,1665
111101,1106
100730,1628
108293,1242
109160,1084
107206,1301
107752,1110
102307,1382
101199,1138
108070,1367
109225,1808
110273,1998
107381,1389
102287,1709
109599,1948
111123,1891
111294,1032
110152,1262
105813,1757
109668,1048
106714,1203
105750,1743
100909,1297
103623,1740
103691,1151
110923,1186
106290,1015
102374,1584
109042,1249
104025,1033
105745,1755
100149,1052
102711,1793
110854,1264
105499,1076
110620,1277
104648,1880
103361,1608
105811,1655
105787,1995
103591,1680
108552,1499
107346,1576
107753,1163
101164,1824
100137,1946
100170,1919
104864,1480
107409,1984
104629,1918
110774,1375
101167,1210
105238,1868
108459,1631
103796,1150
101154,1580
107250,1807
110346,1424
108787,1962
105315,1920
104370,1279
106805,1889
102911,1778
108373,1794
105803,1241
111222,1742
102302,1601
106368,1296
102345,1967
111099,1825
107324,1283
102105,1344
102103,1818
111132,1630
101599,1610
103794,1373
102313,1804
111327,1557
111310,1228
107094,1568
104525,1328
104256,1641
103703,1751
107051,1058
110025,1817
105299,1488
102970,1387
100043,1776
107949,1938
105460,1329
105411,1317
104823,1827
104734,1131
111577,1263
102802,1571
107523,1460
109148,1075
102997,1921
104481,1968
109428,1106
105190,1089
105583,1010
110185,1894
100300,1219
103561,1442
100311,1376
110434,1234
109353,1129
111499,1324
107137,1733
102687,1588
106775,1236
105440,1083
107935,1764
109072,1305
102806,1408
106115,1141
102965,1933
111043,1679
111742,1466
103015,1763
111739,1827
107083,1435
107985,1220
102933,1003
102946,1225
108423,1549
102893,1669
111396,1253
102065,1551
103792,1778
104690,1032
101906,1066
107183,1372
102174,1097
111616,1056
101432,1587
109152,1459
100867,1673
104734,1088
103996,1238
100532,1829
109518,1317
111755,1051
102296,1963
109548,1821
109866,1056
100826,1241
111535,1424
107908,1404
100130,1049
110555,1461
103202,1247
107077,1446
107332,1667
109328,1409
103755,1169
105292,1439
110807,1607
106977,1290
102199,1323
111992,1544
111764,1982
103792,1667
109240,1009
104913,1302
102990,1960
108095,1674
106951,1316
103544,1456
107266,1656
101665,1112
106597,1223
106305,1131
108505,1407
101208,1838
111520,1862
106800,1667
109528,1534
103595,1005
109326,1595
105929,1976
103562,1909
104223,1140
105160,1645
109048,1830
106113,1180
107261,1902
110884,1280
106801,1793
105681,1664
109948,1792
102262,1720
110450,1582
107965,1486
108207,1514
101456,1131
110616,1623
106397,1030
107357,1846
102131,1151
110652,1579
106309,1037
102996,1755
104291,1687
103146,1793
100913,1204
101605,1348
102140,1574
102558,1969
100504,1171
100337,1252
101849,1369
100896,1556
106915,1207
109144,1216
102077,1365
101056,1962
111023,1938
105801,1524
103033,1491
105826,1194
106573,1783
111357,1447
105538,1047
100297,1272
102437,1678
111478,1980
104257,1122
110788,1972
101251,1356
111003,1685
108801,1901
106836,1250
108987,1370
100853,1801
106869,1218
109897,1025
109316,1390
102295,1511
109540,1577
100960,1463
102628,1864
102733,1884
101312,1783
102773,1484
100577,1892
103052,1707
103297,1779
107146,1296
110836,1537
103313,1592
110400,1960
110124,1958
105532,1164
100359,1882
111547,1391
111363,1718
103015,1078
111592,1389
111309,1653
101018,1959
106386,1325
106122,1854
110590,1879
107408,1387
106110,1807
101663,1129
102242,1497
100456,1690
106126,1182
100623,1968
110049,1346
106612,1001
102309,1085
107822,1388
110748,1275
104745,1151
105890,1976
107713,1869
100461,1295
101170,1062
100143,1829
109664,1726
102540,1756
111998,1662
103147,1688
105532,1306
106631,1537
107615,1326
110026,1980
109223,1421
107270,1102
101226,1046
100845,1430
111877,1505
102423,1967
106500,1513
110982,1148
101894,1027
101367,1348
102789,1613
102660,1240
104842,1420
107412,1567
109479,1916
100122,1635
100481,1246
101881,1853
104142,1203
104475,1094
100488,1870
106766,1803
105836,1744
105920,1400
104985,1731
110614,1646
104224,1512
106574,1182
101196,1833
110959,1629
105323,1498
107455,1620
111444,1918
106725,1102
104071,1843
102295,1512
101624,1553
100920,1456
103800,1791
106412,1351
106596,1765
111682,1295
106949,1408
108880,1802
102654,1469
102167,1038
108320,1917
108282,1421
103795,1280
106554,1809
110997,1319
106292,1796
108992,1680
108554,1136
106520,1429
100737,1008
107008,1123
106265,1544
108071,1721
104445,1281
102233,1903
111305,1940
107013,1952
108480,1070
102063,1177
103671,1606
105726,1302
107886,1309
109080,1652
103907,1310
102227,1070
109723,1861
110961,1593
106173,1218
103870,1821
109178,1692
108031,1420
109972,1236
104143,1699
111381,1246
108423,1060
105650,1795
111497,1609
109018,1098
110713,1517
108220,1808
101444,1095
107940,1331
108265,1000
106808,1375
102389,1522
102426,1027
108679,1420
102860,1301
105150,1739
107060,1399
110200,1815
104203,1998
101129,1858
106241,1409
108346,1105
104834,1571
109456,1223
102736,1930
107816,1546
107098,1308
110791,1656
101562,1939
107191,1766
110365,1478
100641,1593
111250,1117
105732,1531
105680,1119
100082,1546
107972,1270
100576,1151
111872,1421
101052,1955
106824,1989
103917,1631
103493,1246
111376,1281
106798,1377
109299,1599
110420,1259
105781,1293
102465,1481
109258,1050
110343,1822
106785,1382
108405,1250
105403,1465
103272,1991
105362,1849
105851,1771
111415,1570
106253,1939
108470,1410
109241,1612
108213,1045
110476,1496
106502,1383
102970,1213
109502,1615
105986,1552
106929,1064
100353,1632
111003,1772
103586,1359
109176,1781
102434,1177
104003,1960
107202,1266
105890,1052
102431,1721
111587,1258
103715,1593
107554,1371
106121,1537
105544,1635
100665,1957
111874,1039
104948,1544
104209,1154
102156,1493
103491,1340
102304,1219
108473,1661
107619,1464
101588,1891
102359,1719
100758,1993
101822,1469
111464,1018
101997,1313
105500,1085
111089,1611
105794,1456
101089,1207
101454,1597
100245,1089
106333,1856
101635,1085
101071,1844
104501,1297
100008,1245
108372,1278
107383,1817
106319,1945
100560,1593
108411,1539
102453,1387
104491,1203
106888,1606
110716,1702
100957,1177
104363,1105
104705,1147
109126,1026
106241,1760
110273,1796
102016,1788
104749,1069
106916,1233
111720,1936
103525,1462
104730,1213
103376,1005
105069,1469
111884,1042
104524,1633
109271,1134
106919,1754
102282,1496
109115,1330
100243,1534
106325,1583
109688,1276
103567,1082
102863,1871
105299,1737
110378,1621
102489,1528
110134,1546
107029,1701
108811,1078
111872,1050
103836,1171
104667,1277
103586,1843
108861,1182
102612,1488
104981,1161
101213,1414
105348,1259
105143,1359
100814,1054
109348,1879
104154,1472
109164,1225
108822,1886
108458,1710
101448,1857
100102,1178
103869,1967
107039,1501
103936,1456
107309,1782
110812,1528
103091,1683
109026,1013
107003,1006
104042,1127
108701,1161
103071,1716
102776,1085
110305,1099
109809,1166
104536,1457
110787,1431
108784,1299
105345,1089
104017,1866
104804,1245
105957,1854
101394,1867
109144,1139
107984,1301
111797,1339
106378,1046
106028,1957
108102,1769
102094,1669
107731,1990
109414,1504
111602,1022
105438,1636
107415,1640
101706,1454
103938,1973
111665,1631
101997,1084
102809,1734
105969,1854
108076,1425
101214,1617
108050,1972
102458,1861
110624,1980
111049,1764
109534,1368
100393,1265
108883,1827
104702,1402
108042,1880
108909,1079
106517,1890
100403,1153
110833,1842
105862,1400
105848,1900
105113,1293
104466,1532
111443,1668
104913,1985
100602,1955
107012,1210
109831,1398
109631,1459
110871,1853
101709,1469
102629,1900
107068,1252
109773,1671
107363,1430
107827,1945
111371,1518
101556,1834
104647,1406
106282,1020
109482,1007
111207,1951
108190,1986
101036,1409
104661,1022
100154,1071
108787,1548
104350,1736
102408,1873
100223,1896
110512,1780
100631,1974
105228,1618
107763,1656
105726,1076
108499,1725
109968,1352
108005,1267
101033,1156
105181,1502
104194,1904
107458,1367
103841,1221
103486,1500
104486,1357
100252,1169
111543,1973
100418,1811
103854,1468
100019,1647
101869,1987
107512,1393
103037,1116
108602,1262
110687,1042
100289,1452
111419,1368
102003,1679
106027,1275
105875,1214
101109,1606
108395,1254
106483,1628
110832,1547
100051,1045
104887,1282
104843,1891
103161,1426
101352,1690
108969,1831
108721,1535
100836,1655
100759,1591
101533,1395
107479,1321
104115,1100
110981,1874
101080,1111
110459,1251
105746,1611
111024,1794
103675,1633
102399,1311
100377,1154
108523,1585
108482,1534
100565,1861
104156,1749
100353,1141
106757,1876
109532,1130
104907,1701
101792,1363
101854,1400
107709,1798
111871,1043
108428,1127
110765,1676
103504,1718
106061,1805
102044,1159
106327,1950
107055,1419
101258,1203
109236,1963
107663,1209
103899,1130
111528,1614
106032,1589
101677,1094
105782,1774
108860,1768
109915,1268
109837,1532
110327,1359
102310,1145
110050,1323
104069,1787
107195,1243
102744,1901
107839,1527
105854,1148
107068,1877
103049,1681
104546,1446
109182,1439
107089,1048
103935,1619
103725,1865
106720,1758
111876,1362
106549,1581
101592,1020
100625,1096
101840,1529
104985,1300
106731,1693
103780,1282
102866,1420
103153,1670
107647,1859
110497,1966
103650,1676
107894,1392
105236,1709
101372,1729
103334,1881
104471,1020
108414,1853
105049,1609
105246,1338
107777,1877
109711,1378
108961,1124
101105,1407
103365,1919
104534,1408
103317,1349
101125,1381
102417,1403
100774,1418
102256,1450
107868,1513
109818,1891
102254,1637
107124,1853
108379,1636
103614,1647
107602,1839
109288,1846
110036,1044
104381,1621
101438,1981
108920,1664
105894,1518
108517,1418
111375,1850
111814,1477
102473,1734
107232,1494
106251,1839
104870,1378
110995,1867
107709,1939
104515,1973
100393,1427
102760,1245
111122,1188
110101,1149
104948,1630
106894,1803
109947,1015
106727,1776
102568,1332
105364,1911
106968,1367
106973,1078
109438,1835
108152,1863
109048,1009
105969,1437
100161,1376
105608,1877
110211,1497
110620,1467
108724,1348
111633,1247
103298,1001
109888,1756
107071,1029
104175,1719
101446,1658
108516,1652
104858,1641
108890,1246
108120,1866
109606,1160
106515,1787
106399,1542
101078,1231
104107,1943
106347,1474
102640,1676
108131,1153
101465,1149
111544,1556
101158,1634
110257,1531
109023,1735
111855,1317
101093,1353
107869,1417
102797,1050
108057,1893
107405,1936
102063,1934
108188,1584
107830,1870
105477,1203
110414,1415
108664,1171
102579,1521
107982,1397
111315,1728
100971,1140
104840,1726
107327,1249
106845,1808
109357,1793
109090,1032
101679,1229
109012,1070
108279,1867
105891,1871
102594,1707
103208,1015
110679,1575
110370,1230
103430,1882
104288,1254
108036,1196
100839,1759
102496,1598
105701,1802
108601,1941
110091,1142
111975,1590
101898,1149
105768,1844
107141,1719
105282,1083
106662,1712
109617,1623
110805,1693
110044,1682
102135,1594
102975,1050
107749,1070
109136,1465
106175,1914
103138,1092
109318,1723
108072,1706
111578,1304
104059,1019
106802,1485
103885,1745
102728,1273
111910,1751
106144,1667
100061,1704
106908,1892
109685,1158
101931,1530
111775,1233
103101,1244
110228,1954
109831,1038
102332,1207
104343,1475
108481,1880
100633,1277
109475,1161
100105,1107
110740,1208
103504,1502
101968,1535
110497,1604
107731,1568
110586,1423
110464,1065
100807,1520
100087,1571
108788,1831
108288,1670
100714,1783
107705,1878
110269,1186
105635,1726
111924,1243
100638,1261
105831,1012
101733,1537
103319,1824
104560,1102
105392,1229
100101,1816
101770,1573
110571,1890
109190,1316
108174,1046
108775,1141
101228,1781
102204,1158
110948,1644
108560,1116
106589,1633
101823,1499
111265,1581
109759,1038
101325,1399
109452,1025
105327,1122
109222,1003
108693,1951
106332,1712
110224,1488
103034,1385
101265,1057
102026,1141
107347,1637
105593,1889
102898,1876
106661,1576
109166,1331
111548,1525
101181,1439
103702,1888
111118,1803
102433,1781
110923,1205
102894,1800
108779,1464
109491,1121
111921,1207
106392,1733
107942,1689
103876,1050
105542,1071
100948,1557
100171,1305
100971,1616
103753,1613
108856,1076
108348,1931
100754,1048
104033,1542
101801,1635
104479,1863
103014,1098
103410,1788
110285,1715
101063,1512
111265,1421
102457,1680
101516,1910
104425,1621
107511,1791
110705,1047
100919,1792
109715,1507
110971,1100
108240,1149
101533,1363
109544,1719
110027,1880
103529,1053
109044,1279
111268,1952
107439,1348
100777,1178
108926,1098
101963,1213
111615,1143
102703,1737
110354,1517
104389,1141
110659,1474
111788,1516
105747,1352
104786,1585
100016,1720
101636,1714
101919,1480
102987,1650
103315,1456
103527,1876
104806,1837
111631,1893
109468,1912
108035,1992
107173,1137
107141,1747
110296,1084
110869,1920
106628,1510
110167,1472
106328,1295
110721,1783
110651,1077
105996,1894
109863,1178
106751,1775
111239,1669
103052,1140
105429,1787
104775,1719
105514,1625
110768,1896
107506,1661
101233,1711
100973,1972
110073,1529
108129,1475
109200,1784
105834,1610
109689,1069
111538,1059
100564,1224
105074,1168
107902,1953
101064,1163
102920,1636
106585,1458
106732,1172
100151,1790
101815,1835
111084,1243
111046,1251
101674,1526
105412,1467
106040,1927
111121,1764
106048,1402
110287,1036
107535,1387
100233,1092
101120,1967
102953,1808
103100,1941
109747,1884
106927,1622
104393,1637
102484,1512
107980,1521
108616,1487
110648,1074
110654,1958
102391,1221
102897,1294
103040,1003
107409,1565
102838,1446
103447,1098
111153,1246
100626,1981
109010,1073
101488,1158
110373,1213
101161,1174
109810,1624
110122,1601
101012,1410
106018,1789
111845,1274
103017,1342
105873,1936
105320,1306
108780,1966
111297,1410
106022,1410
101966,1270
104789,1399
101783,1069
105490,1703
105953,1984
107215,1697
111600,1029
101315,1711
103612,1956
110577,1019
105700,1431
105920,1710
106804,1896
111531,1438
109322,1446
110597,1606
100224,1082
106778,1833
109130,1212
104211,1774
110340,1638
103288,1692
110176,1691
103574,1488
106742,1265
104523,1221
107009,1663
111643,1208
105407,1678
110835,1546
100157,1841
102294,1572
110604,1199
101392,1591
103595,1103
107264,1382
106927,1727
102944,1616
104111,1653
109406,1817
103257,1614
102654,1441
110891,1153
106982,1605
100840,1277
101100,1560
107349,1251
100826,1205
108229,1749
106337,1738
105146,1565
106232,1392
109072,1743
108070,1954
104996,1427
102945,1381
107642,1863
104974,1482
109926,1094
106717,1165
110835,1636
105802,1010
103717,1464
103311,1638
111163,1617
103176,1268
104634,1430
106899,1783
111408,1641
107275,1095
106177,1034
100118,1036
107255,1651
103368,1793
108485,1181
111634,1351
102439,1455
100231,1408
104004,1034
107643,1980
110089,1821
102845,1955
109632,1305
101363,1412
101721,1226
109688,1107
105804,1660
103021,1230
102369,1499
101699,1084
105106,1762
104890,1231
107361,1899
106985,1239
105704,1455
103510,1027
101730,1215
109839,1739
105352,1073
111302,1571
103805,1348
101993,1551
105139,1702
102728,1995
104886,1922
101705,1015
110443,1256
104622,1522
102720,1015
105596,1487
110735,1894
100369,1036
101383,1180
110432,1708
102738,1494
105897,1881
111908,1365
103440,1648
104157,1380
111532,1890
109665,1275
111296,1397
107594,1447
100454,1906
100691,1359
109404,1448
110795,1685
108578,1684
109051,1259
101599,1774
103214,1472
103778,1143
101811,1570
101348,1185
109105,1849
111940,1313
101963,1466
101544,1591
111407,1189
103863,1359
106494,1690
106233,1709
105285,1805
104054,1484
105956,1356
105668,1978
107597,1783
101261,1787
107416,1665
106367,1064
110065,1183
109061,1972
101952,1420
109273,1046
101663,1053
105643,1798
104610,1121
102073,1708
110459,1198
100609,1955
106554,1078
105044,1867
111862,1135
103528,1883
101077,1038
104918,1617
105177,1590
100076,1664
100643,1101
102292,1655
100833,1335
103381,1187
107025,1730
107645,1724
110191,1537
107208,1999
108591,1834
107872,1871
111489,1746
106616,1719
106461,1434
111915,1911
107934,1528
100694,1169
106831,1258
100111,1570
107449,1697
111686,1741
108208,1612
104758,1847
110229,1304
105125,1163
110017,1786
108771,1861
101586,1481
107771,1437
106649,1974
100745,1791
100841,1532
102682,1715
110062,1282
102912,1444
106598,1672
103125,1129
105411,1709
104055,1687
103904,1046
103272,1452
106240,1038
111954,1615
111181,1069
102664,1791
106518,1238
108504,1070
103377,1860
108677,1380
111154,1238
104476,1193
111124,1052
108573,1608
106971,1791
103949,1900
102506,1444
107354,1731
106087,1023
108333,1526
106632,1096
109071,1254
102133,1689
102967,1063
101867,1665
108424,1823
107598,1216
110429,1641
111662,1106
106374,1055
100616,1719
104125,1856
110067,1280
108049,1570
111001,1439
107150,1306
109892,1474
111749,1026
110794,1159
101637,1769
111044,1391
111743,1999
105737,1768
107489,1994
106127,1551
105625,1558
104809,1316
110448,1922
100683,1082
102145,1707
110282,1112
104599,1454
110693,1073
102224,1581
110416,1216
106580,1843
106123,1752
105155,1348
106530,1005
106388,1389
100310,1316
109899,1632
111929,1231
108729,1386
103901,1476
104757,1832
111739,1097
103111,1904
102785,1242
108781,1354
105064,1527
101890,1553
102918,1458
107817,1208
106806,1708
106437,1047
107727,1910
101521,1831
104808,1211
103475,1953
108905,1221
100616,1999
107593,1225
102910,1407
109344,1350
111175,1097
100058,1060
100536,1097
110565,1428
105516,1763
109006,1591
103454,1030
109372,1290
108877,1364
103881,1433
102633,1831
106054,1871
104131,1321
111599,1290
103613,1132
108580,1796
110451,1306
108889,1723
109611,1340
109534,1752
102814,1785
110735,1035
100509,1547
103923,1462
101483,1439
101218,1394
109672,1720
105578,1845
102500,1428
102837,1787
100916,1815
107867,1484
106275,1749
105871,1296
108172,1652
103886,1138
107156,1193
101211,1155
111168,1826
101518,1013
100409,1087
107605,1250
107139,1013
104033,1247
104895,1742
110811,1160
105090,1784
108974,1072
100650,1772
111742,1035
109209,1824
108555,1232
104001,1246
101728,1799
105446,1071
111158,1577
102587,1553
108370,1814
101986,1401
109120,1873
104827,1458
109632,1608
106977,1744
108368,1515
105181,1698
110070,1330
105060,1767
110956,1737
107941,1398
103424,1633
110682,1049
107501,1646
110263,1061
104179,1849
104263,1578
103825,1566
103611,1985
100556,1223
104562,1845
106794,1393
107778,1932
101185,1524
107297,1679
105070,1496
109313,1879
103194,1759
105240,1122
101403,1785
105699,1088
101322,1775
101428,1103
103096,1174
111690,1827
100700,1448
104338,1676
109619,1623
111716,1192
101927,1673
105355,1509
102422,1968
100488,1946
108771,1537
109381,1787
102952,1897
100320,1524
109851,1399
103432,1554
111674,1748
111639,1444
110230,1857
105420,1273
110126,1247
107692,1013
109448,1583
111455,1235
106137,1483
104598,1116
110901,1765
104289,1003
103267,1804
109599,1410
101202,1766
105288,1837
104968,1372
103518,1259
110778,1986
110227,1245
103199,1776
104206,1439
102988,1096
109592,1483
101811,1591
102526,1221
101664,1423
103137,1628
100401,1366
108936,1388
105468,1503
109501,1389
104433,1664
103962,1582
101021,1255
101929,1005
105718,1555
106563,1486
100074,1957
102009,1187
110526,1784
100288,1307
100124,1915
101828,1983
106191,1448
110616,1806
100937,1672
100389,1225
101401,1100
100922,1892
107502,1417
106035,1691
104419,1628
103942,1591
100483,1116
107928,1670
108647,1288
102536,1711
102911,1871
106458,1012
109404,1018
100521,1184
105173,1688
108983,1032
103169,1723
104816,1146
106512,1681
107305,1927
101423,1885
106294,1617
100534,1911
102177,1215
102275,1625
101144,1755
102613,1738
102101,1234
105649,1427
103490,1350
107683,1196
110144,1173
106085,1354
109819,1803
100760,1887
102343,1030
100218,1742
104292,1980
102062,1729
105111,1691
106398,1238
105432,1713
107552,1633
100784,1330
107675,1887
111873,1706
110472,1966
105525,1166
102324,1519
106883,1933
111046,1863
105149,1042
111658,1683
104320,1835
103190,1441
110288,1125
107579,1528
103235,1022
109843,1726
100086,1577
101520,1641
105378,1546
102492,1571
106315,1502
107165,1244
110709,1937
107944,1714
108596,1574
103865,1587
101643,1776
110695,1454
106140,1815
101403,1879
105883,1157
100885,1253
111442,1972
110669,1778
102213,1433
110155,1156
101213,1374
101103,1549
102162,1402
110012,1890
102315,1300
107472,1574
109156,1131
107515,1264
109431,1650
101134,1730
108643,1473
104065,1810
106095,1277
105345,1630
104844,1258
103233,1138
106648,1643
103410,1082
109969,1967
106724,1765
110013,1039
100247,1279
102629,1710
106036,1406
100611,1645
110261,1501
111140,1911
107433,1142
105303,1914
105685,1343
103235,1371
101303,1140
100288,1588
110923,1513
104602,1072
100303,1405
104161,1752
110115,1517
102940,1717
104194,1314
110850,1992
106855,1580
103343,1251
101443,1771
101941,1413
106552,1090
108904,1883
102497,1904
102288,1481
104190,1333
109462,1845
105554,1681
109209,1239
102626,1826
100949,1781
105490,1643
111326,1836
103930,1413
103372,1774
101433,1927
109861,1718
108719,1089
100159,1602
106372,1564
102811,1564
107055,1049
104888,1833
111853,1867
101745,1217
110927,1976
103364,1718
103731,1556
107396,1539
108286,1518
105628,1837
109913,1082
106338,1039
104556,1621
105067,1644
104544,1508
101527,1685
108975,1237
104352,1122
101384,1136
100651,1484
107043,1298
101311,1052
110988,1848
100992,1071
109042,1265
106717,1918
100371,1459
100684,1012
101311,1238
103464,1237
100537,1243
103807,1271
111899,1591
110012,1172
101263,1122
107335,1986
103855,1056
108281,1427
106600,1748
108404,1825
108629,1664
100758,1137
108609,1368
111260,1175
111065,1839
111422,1653
102160,1332
102188,1048
103924,1575
103748,1859
108529,1757
111393,1637
110257,1025
107160,1366
101293,1313
111883,1646
110390,1988
100089,1017
111988,1555
102061,1394
103394,1319
111885,1815
100380,1667
110331,1668
108756,1657
108173,1837
104592,1389
104330,1395
111772,1397
105215,1214
107587,1119
109400,1166
106688,1772
110459,1826
103187,1045
103652,1099
104816,1569
104548,1463
111400,1250
104119,1844
100579,1337
108723,1758
108464,1129
104483,1937
110897,1815
104957,1584
105082,1359
109864,1114
110887,1702
105500,1991
100915,1312
102592,1630
109559,1059
110205,1702
105395,1083
110778,1992
103454,1594
103675,1580
109803,1716
110798,1151
100181,1664
110615,1785
100365,1659
110204,1351
111699,1471
100547,1782
108911,1898
101614,1251
105198,1874
102197,1062
100795,1871
101890,1183
106211,1745
106967,1150
105235,1626
110703,1984
106241,1865
102083,1078
100467,1046
108393,1536
106000,1661
104203,1762
102452,1953
110913,1457
103960,1840
106818,1625
104875,1282
104993,1485
101143,1549
101194,1032
108617,1613
107041,1305
103029,1507
108691,1047
105338,1109
109858,1208
110709,1779
107242,1805
111948,1102
101327,1992
104179,1960
105093,1819
102344,1624
110003,1789
110807,1439
108707,1495
101382,1206
100986,1167
111324,1658
100921,1467
100136,1201
102713,1997
103419,1209
111756,1595
110205,1210
111660,1179
105130,1534
106653,1717
110917,1835
105752,1412
104396,1343
103628,1644
111616,1870
108603,1516
109607,1637
111366,1756
110863,1531
100219,1860
107067,1090
108000,1501
106532,1617
102065,1197
102950,1756
103980,1374
104262,1206
100381,1802
106770,1340
102527,1521
108846,1365
102146,1861
111438,1981
109159,1039
102603,1940
105739,1439
110429,1598
104713,1991
104408,1539
103980,1685
110212,1775
109090,1068
102534,1680
109106,1212
103491,1695
105523,1756
108028,1614
107618,1414
106187,1209
108476,1988
111025,1113
107400,1634
103943,1310
100944,1333
110330,1168
